ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh,energy_type,TotalTherms,AverageTherms
92078,1,2023,R,N,15219,0.0,0.0,gas,853006.0,56.0
92081,1,2023,R,Y,9292,0.0,0.0,gas,440609.0,47.0
92082,1,2023,R,Y,847,0.0,0.0,gas,77591.0,92.0
92083,1,2023,R,N,9008,0.0,0.0,gas,366911.0,41.0
92084,1,2023,R,Y,9749,0.0,0.0,gas,491863.0,50.0
92091,1,2023,R,N,874,0.0,0.0,gas,107629.0,123.0
92101,1,2023,R,Y,2426,0.0,0.0,gas,200992.0,83.0
92102,1,2023,R,N,11239,0.0,0.0,gas,357816.0,32.0
92103,1,2023,R,Y,11373,0.0,0.0,gas,490356.0,43.0
92104,1,2023,R,N,16260,0.0,0.0,gas,534178.0,33.0
92105,1,2023,R,N,15681,0.0,0.0,gas,515194.0,33.0
92106,1,2023,R,Y,6523,0.0,0.0,gas,392514.0,60.0
92107,1,2023,R,N,10417,0.0,0.0,gas,436010.0,42.0
92108,1,2023,R,N,5361,0.0,0.0,gas,204408.0,38.0
92109,1,2023,R,N,16155,0.0,0.0,gas,633892.0,39.0
92110,1,2023,R,N,7137,0.0,0.0,gas,345250.0,48.0
92111,1,2023,R,Y,11860,0.0,0.0,gas,528690.0,45.0
92113,1,2023,R,N,10624,0.0,0.0,gas,318052.0,30.0
92114,1,2023,R,N,16026,0.0,0.0,gas,621201.0,39.0
92115,1,2023,R,Y,15436,0.0,0.0,gas,699018.0,45.0
92116,1,2023,R,N,13498,0.0,0.0,gas,475011.0,35.0
92117,1,2023,R,N,16772,0.0,0.0,gas,731097.0,44.0
92118,1,2023,R,Y,6011,0.0,0.0,gas,360611.0,60.0
92119,1,2023,R,N,7318,0.0,0.0,gas,415346.0,57.0
92120,1,2023,R,N,9381,0.0,0.0,gas,548558.0,58.0
92121,1,2023,R,Y,1091,0.0,0.0,gas,54316.0,50.0
92122,1,2023,R,N,9097,0.0,0.0,gas,547223.0,60.0
92123,1,2023,R,Y,9141,0.0,0.0,gas,384372.0,42.0
92124,1,2023,R,N,7341,0.0,0.0,gas,351860.0,48.0
92126,1,2023,R,Y,20277,0.0,0.0,gas,804880.0,40.0
92127,1,2023,R,N,13935,0.0,0.0,gas,960343.0,69.0
92128,1,2023,R,Y,18501,0.0,0.0,gas,907700.0,49.0
92129,1,2023,R,N,15639,0.0,0.0,gas,744926.0,48.0
92130,1,2023,R,N,19923,0.0,0.0,gas,1161684.0,58.0
92131,1,2023,R,Y,12166,0.0,0.0,gas,712973.0,59.0
92139,1,2023,R,N,7927,0.0,0.0,gas,320518.0,40.0
92154,1,2023,R,Y,18433,0.0,0.0,gas,643307.0,35.0
92173,1,2023,R,N,5624,0.0,0.0,gas,148944.0,26.0
91901,2,2023,R,Y,2133,0.0,0.0,gas,124042.0,58.0
91902,2,2023,R,N,4980,0.0,0.0,gas,267721.0,54.0
91910,2,2023,R,Y,19949,0.0,0.0,gas,728805.0,37.0
91911,2,2023,R,Y,16330,0.0,0.0,gas,619647.0,38.0
91913,2,2023,R,N,17154,0.0,0.0,gas,624830.0,36.0
91914,2,2023,R,N,4968,0.0,0.0,gas,253233.0,51.0
91915,2,2023,R,Y,10281,0.0,0.0,gas,396696.0,39.0
91932,2,2023,R,N,7714,0.0,0.0,gas,230012.0,30.0
91935,2,2023,R,N,205,0.0,0.0,gas,19589.0,96.0
91941,2,2023,R,N,10318,0.0,0.0,gas,567496.0,55.0
91942,2,2023,R,N,10226,0.0,0.0,gas,494744.0,48.0
91945,2,2023,R,N,7378,0.0,0.0,gas,276739.0,38.0
91950,2,2023,R,Y,11193,0.0,0.0,gas,324703.0,29.0
91977,2,2023,R,N,14544,0.0,0.0,gas,583872.0,40.0
91978,2,2023,R,N,2255,0.0,0.0,gas,99441.0,44.0
92003,2,2023,R,N,264,0.0,0.0,gas,15256.0,58.0
92004,2,2023,R,Y,284,0.0,0.0,gas,13386.0,47.0
92007,2,2023,R,N,3892,0.0,0.0,gas,166549.0,43.0
92008,2,2023,R,N,9552,0.0,0.0,gas,442767.0,46.0
92009,2,2023,R,N,14900,0.0,0.0,gas,849675.0,57.0
92010,2,2023,R,N,6305,0.0,0.0,gas,257311.0,41.0
92011,2,2023,R,N,8546,0.0,0.0,gas,433026.0,51.0
92014,2,2023,R,N,5152,0.0,0.0,gas,319963.0,62.0
92019,2,2023,R,N,11357,0.0,0.0,gas,604785.0,53.0
92020,2,2023,R,N,13182,0.0,0.0,gas,708880.0,54.0
92021,2,2023,R,N,13959,0.0,0.0,gas,707027.0,51.0
92024,2,2023,R,Y,15868,0.0,0.0,gas,841881.0,53.0
92025,2,2023,R,Y,11005,0.0,0.0,gas,497847.0,45.0
92026,2,2023,R,Y,10169,0.0,0.0,gas,490525.0,48.0
92027,2,2023,R,Y,12493,0.0,0.0,gas,590171.0,47.0
92028,2,2023,R,Y,9333,0.0,0.0,gas,472906.0,51.0
92029,2,2023,R,N,5848,0.0,0.0,gas,349837.0,60.0
92037,2,2023,R,Y,13819,0.0,0.0,gas,908342.0,66.0
92040,2,2023,R,N,8772,0.0,0.0,gas,426376.0,49.0
92054,2,2023,R,Y,11210,0.0,0.0,gas,501296.0,45.0
92056,2,2023,R,N,18363,0.0,0.0,gas,776318.0,42.0
92057,2,2023,R,N,17827,0.0,0.0,gas,739316.0,41.0
92058,2,2023,R,Y,5877,0.0,0.0,gas,383751.0,65.0
92064,2,2023,R,Y,12866,0.0,0.0,gas,826213.0,64.0
92067,2,2023,R,N,1992,0.0,0.0,gas,346925.0,174.0
92069,2,2023,R,Y,11056,0.0,0.0,gas,517774.0,47.0
92071,2,2023,R,Y,15963,0.0,0.0,gas,719874.0,45.0
92075,2,2023,R,N,4384,0.0,0.0,gas,227221.0,52.0
92078,2,2023,R,N,15259,0.0,0.0,gas,756149.0,50.0
92081,2,2023,R,Y,9311,0.0,0.0,gas,391241.0,42.0
92082,2,2023,R,Y,859,0.0,0.0,gas,69711.0,81.0
92083,2,2023,R,N,9056,0.0,0.0,gas,333953.0,37.0
92084,2,2023,R,Y,9764,0.0,0.0,gas,438207.0,45.0
92091,2,2023,R,N,873,0.0,0.0,gas,95773.0,110.0
92101,2,2023,R,Y,2451,0.0,0.0,gas,178612.0,73.0
92102,2,2023,R,N,11326,0.0,0.0,gas,327972.0,29.0
92103,2,2023,R,Y,11413,0.0,0.0,gas,445903.0,39.0
92104,2,2023,R,N,16336,0.0,0.0,gas,482686.0,30.0
92105,2,2023,R,N,15701,0.0,0.0,gas,468085.0,30.0
92106,2,2023,R,Y,6577,0.0,0.0,gas,346410.0,53.0
92107,2,2023,R,N,10473,0.0,0.0,gas,391290.0,37.0
92108,2,2023,R,N,5388,0.0,0.0,gas,188903.0,35.0
92109,2,2023,R,N,16236,0.0,0.0,gas,572372.0,35.0
92110,2,2023,R,N,7183,0.0,0.0,gas,310702.0,43.0
92111,2,2023,R,Y,11891,0.0,0.0,gas,475307.0,40.0
92113,2,2023,R,N,10665,0.0,0.0,gas,286901.0,27.0
92114,2,2023,R,N,16069,0.0,0.0,gas,562670.0,35.0
92115,2,2023,R,Y,15500,0.0,0.0,gas,656290.0,42.0
92116,2,2023,R,N,13560,0.0,0.0,gas,435262.0,32.0
92117,2,2023,R,N,16814,0.0,0.0,gas,660294.0,39.0
92118,2,2023,R,Y,6026,0.0,0.0,gas,324244.0,54.0
92119,2,2023,R,N,7339,0.0,0.0,gas,375595.0,51.0
92120,2,2023,R,N,9404,0.0,0.0,gas,498670.0,53.0
92121,2,2023,R,Y,1096,0.0,0.0,gas,48562.0,44.0
92122,2,2023,R,N,9128,0.0,0.0,gas,499941.0,55.0
92123,2,2023,R,Y,9217,0.0,0.0,gas,345661.0,38.0
92124,2,2023,R,N,7369,0.0,0.0,gas,319576.0,43.0
92126,2,2023,R,Y,20401,0.0,0.0,gas,732041.0,36.0
92127,2,2023,R,N,13959,0.0,0.0,gas,854682.0,61.0
92128,2,2023,R,Y,18557,0.0,0.0,gas,819806.0,44.0
92129,2,2023,R,N,15668,0.0,0.0,gas,674788.0,43.0
92130,2,2023,R,N,19993,0.0,0.0,gas,1040350.0,52.0
92131,2,2023,R,Y,12193,0.0,0.0,gas,643369.0,53.0
92139,2,2023,R,N,7961,0.0,0.0,gas,289777.0,36.0
92154,2,2023,R,Y,18491,0.0,0.0,gas,589044.0,32.0
92173,2,2023,R,N,5635,0.0,0.0,gas,137856.0,24.0
91901,3,2023,R,Y,2146,0.0,0.0,gas,121755.0,57.0
91902,3,2023,R,N,4983,0.0,0.0,gas,240257.0,48.0
91910,3,2023,R,Y,19945,0.0,0.0,gas,697251.0,35.0
91911,3,2023,R,Y,16348,0.0,0.0,gas,612934.0,37.0
91913,3,2023,R,N,17205,0.0,0.0,gas,587982.0,34.0
91914,3,2023,R,N,4970,0.0,0.0,gas,235757.0,47.0
91915,3,2023,R,Y,10301,0.0,0.0,gas,365977.0,36.0
91932,3,2023,R,N,7705,0.0,0.0,gas,223028.0,29.0
91935,3,2023,R,N,205,0.0,0.0,gas,17083.0,83.0
91941,3,2023,R,N,10354,0.0,0.0,gas,543845.0,53.0
91942,3,2023,R,N,10254,0.0,0.0,gas,468239.0,46.0
91945,3,2023,R,N,7410,0.0,0.0,gas,270347.0,36.0
91950,3,2023,R,Y,11194,0.0,0.0,gas,331036.0,30.0
91977,3,2023,R,N,14574,0.0,0.0,gas,569544.0,39.0
91978,3,2023,R,N,2265,0.0,0.0,gas,96005.0,42.0
92003,3,2023,R,N,264,0.0,0.0,gas,13671.0,52.0
92004,3,2023,R,Y,284,0.0,0.0,gas,9484.0,33.0
92007,3,2023,R,N,3894,0.0,0.0,gas,160692.0,41.0
92008,3,2023,R,N,9558,0.0,0.0,gas,425030.0,44.0
92009,3,2023,R,N,14901,0.0,0.0,gas,791208.0,53.0
92010,3,2023,R,N,6298,0.0,0.0,gas,241754.0,38.0
92011,3,2023,R,N,8555,0.0,0.0,gas,401398.0,47.0
92014,3,2023,R,N,5159,0.0,0.0,gas,301167.0,58.0
92019,3,2023,R,N,11395,0.0,0.0,gas,555903.0,49.0
92020,3,2023,R,N,13233,0.0,0.0,gas,674733.0,51.0
92021,3,2023,R,N,13988,0.0,0.0,gas,672947.0,48.0
92024,3,2023,R,Y,15878,0.0,0.0,gas,792599.0,50.0
92025,3,2023,R,Y,11026,0.0,0.0,gas,486276.0,44.0
92026,3,2023,R,Y,10186,0.0,0.0,gas,480117.0,47.0
92027,3,2023,R,Y,12498,0.0,0.0,gas,565199.0,45.0
92028,3,2023,R,N,9333,0.0,0.0,gas,466206.0,50.0
92029,3,2023,R,N,5853,0.0,0.0,gas,331266.0,57.0
92037,3,2023,R,Y,13870,0.0,0.0,gas,864921.0,62.0
92040,3,2023,R,N,8783,0.0,0.0,gas,386885.0,44.0
92054,3,2023,R,Y,11214,0.0,0.0,gas,477372.0,43.0
92056,3,2023,R,N,18369,0.0,0.0,gas,745263.0,41.0
92057,3,2023,R,N,17826,0.0,0.0,gas,685868.0,38.0
92058,3,2023,R,Y,5877,0.0,0.0,gas,358334.0,61.0
92064,3,2023,R,Y,12927,0.0,0.0,gas,766574.0,59.0
92067,3,2023,R,N,1999,0.0,0.0,gas,323310.0,162.0
92069,3,2023,R,Y,11072,0.0,0.0,gas,504886.0,46.0
92071,3,2023,R,Y,16018,0.0,0.0,gas,643088.0,40.0
92075,3,2023,R,N,4396,0.0,0.0,gas,210825.0,48.0
92078,3,2023,R,N,15269,0.0,0.0,gas,745166.0,49.0
92081,3,2023,R,Y,9299,0.0,0.0,gas,367813.0,40.0
92082,3,2023,R,Y,873,0.0,0.0,gas,67630.0,77.0
92083,3,2023,R,N,9065,0.0,0.0,gas,328613.0,36.0
92084,3,2023,R,Y,9789,0.0,0.0,gas,429410.0,44.0
92091,3,2023,R,N,874,0.0,0.0,gas,89676.0,103.0
92101,3,2023,R,Y,2448,0.0,0.0,gas,195979.0,80.0
92102,3,2023,R,N,11336,0.0,0.0,gas,335936.0,30.0
92103,3,2023,R,Y,11425,0.0,0.0,gas,433405.0,38.0
92104,3,2023,R,N,16324,0.0,0.0,gas,486825.0,30.0
92105,3,2023,R,N,15712,0.0,0.0,gas,487759.0,31.0
92106,3,2023,R,Y,6594,0.0,0.0,gas,319728.0,48.0
92107,3,2023,R,N,10482,0.0,0.0,gas,369980.0,35.0
92108,3,2023,R,N,5381,0.0,0.0,gas,192608.0,36.0
92109,3,2023,R,N,16239,0.0,0.0,gas,568480.0,35.0
92110,3,2023,R,N,7183,0.0,0.0,gas,296508.0,41.0
92111,3,2023,R,Y,11906,0.0,0.0,gas,462343.0,39.0
92113,3,2023,R,N,10652,0.0,0.0,gas,297481.0,28.0
92114,3,2023,R,N,16049,0.0,0.0,gas,555417.0,35.0
92115,3,2023,R,Y,15519,0.0,0.0,gas,640506.0,41.0
92116,3,2023,R,N,13557,0.0,0.0,gas,424321.0,31.0
92117,3,2023,R,N,16833,0.0,0.0,gas,632309.0,38.0
92118,3,2023,R,Y,6037,0.0,0.0,gas,297568.0,49.0
92119,3,2023,R,N,7350,0.0,0.0,gas,354687.0,48.0
92120,3,2023,R,N,9422,0.0,0.0,gas,471740.0,50.0
92121,3,2023,R,Y,1096,0.0,0.0,gas,44929.0,41.0
92122,3,2023,R,N,9132,0.0,0.0,gas,468709.0,51.0
92123,3,2023,R,Y,9206,0.0,0.0,gas,331663.0,36.0
92124,3,2023,R,N,7382,0.0,0.0,gas,307249.0,42.0
92126,3,2023,R,Y,20451,0.0,0.0,gas,717815.0,35.0
92127,3,2023,R,N,13980,0.0,0.0,gas,829978.0,59.0
92128,3,2023,R,Y,18625,0.0,0.0,gas,769824.0,41.0
92129,3,2023,R,N,15720,0.0,0.0,gas,646968.0,41.0
92130,3,2023,R,N,20036,0.0,0.0,gas,965336.0,48.0
92131,3,2023,R,Y,12182,0.0,0.0,gas,617401.0,51.0
92139,3,2023,R,N,7969,0.0,0.0,gas,288879.0,36.0
92154,3,2023,R,Y,18526,0.0,0.0,gas,569983.0,31.0
92173,3,2023,R,N,5633,0.0,0.0,gas,141279.0,25.0
91901,4,2023,R,Y,2149,0.0,0.0,gas,69052.0,32.0
91902,4,2023,R,N,4953,0.0,0.0,gas,155530.0,31.0
91910,4,2023,R,Y,19909,0.0,0.0,gas,501514.0,25.0
91911,4,2023,R,Y,16262,0.0,0.0,gas,459729.0,28.0
91913,4,2023,R,N,17182,0.0,0.0,gas,402039.0,23.0
91914,4,2023,R,N,4909,0.0,0.0,gas,151532.0,31.0
91915,4,2023,R,Y,10255,0.0,0.0,gas,242947.0,24.0
91932,4,2023,R,N,7675,0.0,0.0,gas,180296.0,23.0
91935,4,2023,R,N,200,0.0,0.0,gas,10053.0,50.0
91941,4,2023,R,N,10311,0.0,0.0,gas,329660.0,32.0
91942,4,2023,R,N,10255,0.0,0.0,gas,310937.0,30.0
91945,4,2023,R,N,7384,0.0,0.0,gas,184665.0,25.0
91950,4,2023,R,Y,11135,0.0,0.0,gas,267092.0,24.0
91977,4,2023,R,N,14526,0.0,0.0,gas,388998.0,27.0
91978,4,2023,R,N,2259,0.0,0.0,gas,61456.0,27.0
92003,4,2023,R,N,261,0.0,0.0,gas,8507.0,33.0
92004,4,2023,R,Y,285,0.0,0.0,gas,4741.0,17.0
92007,4,2023,R,N,3861,0.0,0.0,gas,113304.0,29.0
92008,4,2023,R,N,9526,0.0,0.0,gas,298108.0,31.0
92009,4,2023,R,N,14836,0.0,0.0,gas,517351.0,35.0
92010,4,2023,R,N,6285,0.0,0.0,gas,159574.0,25.0
92011,4,2023,R,N,8520,0.0,0.0,gas,266517.0,31.0
92014,4,2023,R,N,5105,0.0,0.0,gas,203442.0,40.0
92019,4,2023,R,N,11368,0.0,0.0,gas,344327.0,30.0
92020,4,2023,R,N,13241,0.0,0.0,gas,452215.0,34.0
92021,4,2023,R,N,14109,0.0,0.0,gas,451833.0,32.0
92024,4,2023,R,Y,15698,0.0,0.0,gas,540521.0,34.0
92025,4,2023,R,Y,10987,0.0,0.0,gas,321770.0,29.0
92026,4,2023,R,Y,10100,0.0,0.0,gas,299719.0,30.0
92027,4,2023,R,Y,12422,0.0,0.0,gas,354549.0,29.0
92028,4,2023,R,Y,9300,0.0,0.0,gas,290966.0,31.0
92029,4,2023,R,N,5839,0.0,0.0,gas,194576.0,33.0
92037,4,2023,R,Y,13826,0.0,0.0,gas,623350.0,45.0
92040,4,2023,R,N,8772,0.0,0.0,gas,250882.0,29.0
92054,4,2023,R,Y,11181,0.0,0.0,gas,341814.0,31.0
92056,4,2023,R,N,18311,0.0,0.0,gas,482232.0,26.0
92057,4,2023,R,N,17740,0.0,0.0,gas,447456.0,25.0
92058,4,2023,R,Y,5867,0.0,0.0,gas,245297.0,42.0
92064,4,2023,R,Y,12876,0.0,0.0,gas,459358.0,36.0
92067,4,2023,R,N,1977,0.0,0.0,gas,202181.0,102.0
92069,4,2023,R,Y,11022,0.0,0.0,gas,338341.0,31.0
92071,4,2023,R,Y,16024,0.0,0.0,gas,404500.0,25.0
92075,4,2023,R,N,4380,0.0,0.0,gas,145508.0,33.0
92078,4,2023,R,N,15117,0.0,0.0,gas,475149.0,31.0
92081,4,2023,R,Y,9257,0.0,0.0,gas,242951.0,26.0
92082,4,2023,R,Y,894,0.0,0.0,gas,37744.0,42.0
92083,4,2023,R,N,9051,0.0,0.0,gas,241181.0,27.0
92084,4,2023,R,Y,9774,0.0,0.0,gas,292552.0,30.0
92091,4,2023,R,N,869,0.0,0.0,gas,58359.0,67.0
92101,4,2023,R,Y,2436,0.0,0.0,gas,151702.0,62.0
92102,4,2023,R,N,11302,0.0,0.0,gas,263975.0,23.0
92103,4,2023,R,Y,11381,0.0,0.0,gas,311941.0,27.0
92104,4,2023,R,N,16256,0.0,0.0,gas,364544.0,22.0
92105,4,2023,R,N,15707,0.0,0.0,gas,393105.0,25.0
92106,4,2023,R,Y,6565,0.0,0.0,gas,225274.0,34.0
92107,4,2023,R,N,10428,0.0,0.0,gas,278380.0,27.0
92108,4,2023,R,N,5377,0.0,0.0,gas,154458.0,29.0
92109,4,2023,R,N,16192,0.0,0.0,gas,432752.0,27.0
92110,4,2023,R,N,7143,0.0,0.0,gas,216804.0,30.0
92111,4,2023,R,Y,11869,0.0,0.0,gas,321772.0,27.0
92113,4,2023,R,N,10616,0.0,0.0,gas,247939.0,23.0
92114,4,2023,R,N,15944,0.0,0.0,gas,396440.0,25.0
92115,4,2023,R,Y,15516,0.0,0.0,gas,455892.0,29.0
92116,4,2023,R,N,13506,0.0,0.0,gas,303280.0,22.0
92117,4,2023,R,N,16686,0.0,0.0,gas,440476.0,26.0
92118,4,2023,R,Y,6004,0.0,0.0,gas,209259.0,35.0
92119,4,2023,R,N,7313,0.0,0.0,gas,220839.0,30.0
92120,4,2023,R,N,9419,0.0,0.0,gas,289139.0,31.0
92121,4,2023,R,Y,1089,0.0,0.0,gas,29094.0,27.0
92122,4,2023,R,N,9085,0.0,0.0,gas,345408.0,38.0
92123,4,2023,R,Y,9167,0.0,0.0,gas,236681.0,26.0
92124,4,2023,R,N,7308,0.0,0.0,gas,195954.0,27.0
92126,4,2023,R,Y,20142,0.0,0.0,gas,495919.0,25.0
92127,4,2023,R,N,13962,0.0,0.0,gas,516542.0,37.0
92128,4,2023,R,Y,18602,0.0,0.0,gas,457164.0,25.0
92129,4,2023,R,N,15716,0.0,0.0,gas,408611.0,26.0
92130,4,2023,R,N,19943,0.0,0.0,gas,628975.0,32.0
92131,4,2023,R,Y,12074,0.0,0.0,gas,373875.0,31.0
92139,4,2023,R,N,7922,0.0,0.0,gas,207932.0,26.0
92154,4,2023,R,Y,18468,0.0,0.0,gas,447483.0,24.0
92173,4,2023,R,N,5622,0.0,0.0,gas,117835.0,21.0
91901,5,2023,R,Y,2150,0.0,0.0,gas,58205.0,27.0
91902,5,2023,R,N,4950,0.0,0.0,gas,125505.0,25.0
91910,5,2023,R,Y,19932,0.0,0.0,gas,430589.0,22.0
91911,5,2023,R,Y,16289,0.0,0.0,gas,407507.0,25.0
91913,5,2023,R,N,17217,0.0,0.0,gas,348575.0,20.0
91914,5,2023,R,N,4911,0.0,0.0,gas,129832.0,26.0
91915,5,2023,R,N,10281,0.0,0.0,gas,207968.0,20.0
91932,5,2023,R,N,7678,0.0,0.0,gas,159082.0,21.0
91935,5,2023,R,N,201,0.0,0.0,gas,7986.0,40.0
91941,5,2023,R,N,10323,0.0,0.0,gas,268651.0,26.0
91942,5,2023,R,N,10260,0.0,0.0,gas,260062.0,25.0
91945,5,2023,R,N,7388,0.0,0.0,gas,156803.0,21.0
91950,5,2023,R,Y,11169,0.0,0.0,gas,242845.0,22.0
91977,5,2023,R,N,14550,0.0,0.0,gas,330657.0,23.0
91978,5,2023,R,N,2257,0.0,0.0,gas,52105.0,23.0
92003,5,2023,R,N,261,0.0,0.0,gas,6211.0,24.0
92004,5,2023,R,Y,280,0.0,0.0,gas,3187.0,11.0
92007,5,2023,R,N,3866,0.0,0.0,gas,88658.0,23.0
92008,5,2023,R,N,9537,0.0,0.0,gas,234227.0,25.0
92009,5,2023,R,N,14849,0.0,0.0,gas,411700.0,28.0
92010,5,2023,R,N,6282,0.0,0.0,gas,125444.0,20.0
92011,5,2023,R,N,8512,0.0,0.0,gas,209070.0,25.0
92014,5,2023,R,N,5117,0.0,0.0,gas,157242.0,31.0
92019,5,2023,R,N,11384,0.0,0.0,gas,280315.0,25.0
92020,5,2023,R,N,13270,0.0,0.0,gas,379014.0,29.0
92021,5,2023,R,N,14124,0.0,0.0,gas,377672.0,27.0
92024,5,2023,R,Y,15711,0.0,0.0,gas,419025.0,27.0
92025,5,2023,R,Y,11010,0.0,0.0,gas,271124.0,25.0
92026,5,2023,R,N,10099,0.0,0.0,gas,237885.0,24.0
92027,5,2023,R,Y,12424,0.0,0.0,gas,284924.0,23.0
92028,5,2023,R,N,9310,0.0,0.0,gas,232642.0,25.0
92029,5,2023,R,N,5832,0.0,0.0,gas,146798.0,25.0
92037,5,2023,R,Y,13845,0.0,0.0,gas,484815.0,35.0
92040,5,2023,R,N,8771,0.0,0.0,gas,202224.0,23.0
92054,5,2023,R,Y,11193,0.0,0.0,gas,282723.0,25.0
92056,5,2023,R,N,18365,0.0,0.0,gas,378132.0,21.0
92057,5,2023,R,N,17738,0.0,0.0,gas,349784.0,20.0
92058,5,2023,R,Y,5853,0.0,0.0,gas,191692.0,33.0
92064,5,2023,R,Y,12906,0.0,0.0,gas,351186.0,27.0
92067,5,2023,R,N,1967,0.0,0.0,gas,164272.0,84.0
92069,5,2023,R,Y,11021,0.0,0.0,gas,269062.0,24.0
92071,5,2023,R,Y,16034,0.0,0.0,gas,313694.0,20.0
92075,5,2023,R,N,4384,0.0,0.0,gas,107263.0,24.0
92078,5,2023,R,N,15116,0.0,0.0,gas,375539.0,25.0
92081,5,2023,R,Y,9276,0.0,0.0,gas,194617.0,21.0
92082,5,2023,R,Y,901,0.0,0.0,gas,30115.0,33.0
92083,5,2023,R,N,9106,0.0,0.0,gas,209681.0,23.0
92084,5,2023,R,Y,9793,0.0,0.0,gas,245127.0,25.0
92091,5,2023,R,N,870,0.0,0.0,gas,46314.0,53.0
92101,5,2023,R,Y,2433,0.0,0.0,gas,138863.0,57.0
92102,5,2023,R,N,11300,0.0,0.0,gas,234967.0,21.0
92103,5,2023,R,Y,11407,0.0,0.0,gas,259994.0,23.0
92104,5,2023,R,N,16217,0.0,0.0,gas,316199.0,19.0
92105,5,2023,R,N,15730,0.0,0.0,gas,360329.0,23.0
92106,5,2023,R,Y,6570,0.0,0.0,gas,167931.0,26.0
92107,5,2023,R,N,10448,0.0,0.0,gas,219248.0,21.0
92108,5,2023,R,N,5366,0.0,0.0,gas,143413.0,27.0
92109,5,2023,R,N,16186,0.0,0.0,gas,361219.0,22.0
92110,5,2023,R,N,7136,0.0,0.0,gas,179361.0,25.0
92111,5,2023,R,Y,11911,0.0,0.0,gas,272573.0,23.0
92113,5,2023,R,N,10600,0.0,0.0,gas,227711.0,21.0
92114,5,2023,R,N,15961,0.0,0.0,gas,347932.0,22.0
92115,5,2023,R,Y,15524,0.0,0.0,gas,388893.0,25.0
92116,5,2023,R,N,13486,0.0,0.0,gas,259379.0,19.0
92117,5,2023,R,N,16721,0.0,0.0,gas,359709.0,22.0
92118,5,2023,R,Y,6010,0.0,0.0,gas,160822.0,27.0
92119,5,2023,R,N,7330,0.0,0.0,gas,172259.0,24.0
92120,5,2023,R,N,9456,0.0,0.0,gas,225792.0,24.0
92121,5,2023,R,Y,1086,0.0,0.0,gas,22353.0,21.0
92122,5,2023,R,N,9084,0.0,0.0,gas,284199.0,31.0
92123,5,2023,R,Y,9164,0.0,0.0,gas,204143.0,22.0
92124,5,2023,R,N,7298,0.0,0.0,gas,155669.0,21.0
92126,5,2023,R,Y,20179,0.0,0.0,gas,404273.0,20.0
92127,5,2023,R,N,13965,0.0,0.0,gas,417492.0,30.0
92128,5,2023,R,Y,18610,0.0,0.0,gas,346679.0,19.0
92129,5,2023,R,N,15724,0.0,0.0,gas,316571.0,20.0
92130,5,2023,R,N,19964,0.0,0.0,gas,500590.0,25.0
92131,5,2023,R,Y,12065,0.0,0.0,gas,292614.0,24.0
92139,5,2023,R,N,7926,0.0,0.0,gas,183663.0,23.0
92154,5,2023,R,Y,18469,0.0,0.0,gas,393375.0,21.0
92173,5,2023,R,N,5622,0.0,0.0,gas,110514.0,20.0
91901,6,2023,R,Y,2154,0.0,0.0,gas,47466.0,22.0
91902,6,2023,R,N,4977,0.0,0.0,gas,107768.0,22.0
91910,6,2023,R,Y,19920,0.0,0.0,gas,368018.0,18.0
91911,6,2023,R,Y,16323,0.0,0.0,gas,354827.0,22.0
91913,6,2023,R,N,17306,0.0,0.0,gas,295270.0,17.0
91914,6,2023,R,N,4937,0.0,0.0,gas,111847.0,23.0
91915,6,2023,R,N,10293,0.0,0.0,gas,176580.0,17.0
91932,6,2023,R,N,7691,0.0,0.0,gas,138915.0,18.0
91935,6,2023,R,N,202,0.0,0.0,gas,7192.0,36.0
91941,6,2023,R,N,10338,0.0,0.0,gas,216466.0,21.0
91942,6,2023,R,N,10276,0.0,0.0,gas,216358.0,21.0
91945,6,2023,R,N,7392,0.0,0.0,gas,131885.0,18.0
91950,6,2023,R,Y,11216,0.0,0.0,gas,214269.0,19.0
91977,6,2023,R,N,14585,0.0,0.0,gas,283508.0,19.0
91978,6,2023,R,N,2261,0.0,0.0,gas,42968.0,19.0
92003,6,2023,R,N,264,0.0,0.0,gas,6590.0,25.0
92004,6,2023,R,Y,278,0.0,0.0,gas,2266.0,8.0
92007,6,2023,R,N,3882,0.0,0.0,gas,75279.0,19.0
92008,6,2023,R,N,9551,0.0,0.0,gas,204303.0,21.0
92009,6,2023,R,N,14875,0.0,0.0,gas,354264.0,24.0
92010,6,2023,R,N,6295,0.0,0.0,gas,106389.0,17.0
92011,6,2023,R,N,8510,0.0,0.0,gas,172543.0,20.0
92014,6,2023,R,N,5151,0.0,0.0,gas,129546.0,25.0
92019,6,2023,R,N,11404,0.0,0.0,gas,240863.0,21.0
92020,6,2023,R,N,13310,0.0,0.0,gas,320765.0,24.0
92021,6,2023,R,N,14195,0.0,0.0,gas,321691.0,23.0
92024,6,2023,R,Y,15812,0.0,0.0,gas,360010.0,23.0
92025,6,2023,R,Y,11022,0.0,0.0,gas,229505.0,21.0
92026,6,2023,R,N,10161,0.0,0.0,gas,206970.0,20.0
92027,6,2023,R,Y,12462,0.0,0.0,gas,242948.0,19.0
92028,6,2023,R,N,9329,0.0,0.0,gas,192227.0,21.0
92029,6,2023,R,N,5836,0.0,0.0,gas,120798.0,21.0
