ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh,energy_type,TotalTherms,AverageTherms,location_id,temperature_2m_mean (°C),apparent_temperature_mean (°C),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°)
92026,11,2023,R,Y,10216,0.0,0.0,gas,257498.0,25.0,38,14.88,12.603333333333332,37663.135,31618.79933333333,1.89,1.89,0.0,2.2666666666666666,12.083333333333334,28.86,110.83333333333331
92027,11,2023,R,Y,12624,0.0,0.0,gas,312034.0,25.0,39,14.256666666666666,11.333333333333334,37679.125,30694.739,2.716666666666667,2.716666666666667,0.0,3.1666666666666665,14.9,34.98,101.63333333333334
92028,11,2023,R,N,9447,0.0,0.0,gas,250980.0,27.0,40,16.546666666666667,14.266666666666667,37631.073,31619.235,1.1566666666666667,1.1566666666666667,0.0,1.8,11.543333333333331,31.453333333333333,110.73333333333332
92029,11,2023,R,N,5839,0.0,0.0,gas,165856.0,28.0,41,15.61,13.236666666666668,37695.08833333333,31824.449,1.36,1.36,0.0,2.033333333333333,16.136666666666667,33.76,157.5
92037,11,2023,R,Y,13799,0.0,0.0,gas,504176.0,37.0,43,16.663333333333334,14.75,37742.82033333333,31987.377,1.1033333333333333,1.1033333333333333,0.0,2.2333333333333334,17.566666666666666,32.39,163.26666666666668
92040,11,2023,R,N,8813,0.0,0.0,gas,243298.0,28.0,44,15.216666666666669,12.606666666666666,37726.93666666667,31297.45533333333,2.74,2.74,0.0,2.9,15.506666666666666,37.86666666666667,139.9
92054,11,2023,R,Y,11240,0.0,0.0,gas,300405.0,27.0,45,16.396666666666665,14.546666666666663,37663.135,32354.039666666667,1.64,1.64,0.0,1.9333333333333331,16.016666666666666,30.346666666666668,124.13333333333334
92056,11,2023,R,N,18452,0.0,0.0,gas,401740.0,22.0,47,15.686666666666667,13.74,37663.135,32064.80833333333,1.5666666666666669,1.5666666666666669,0.0,2.2,15.023333333333332,30.73,123.16666666666669
92057,11,2023,R,N,17810,0.0,0.0,gas,403597.0,23.0,48,16.596666666666668,14.616666666666667,37647.11833333333,32199.11333333333,1.8766666666666665,1.8766666666666665,0.0,2.2,14.593333333333334,29.91333333333333,112.8
92058,11,2023,R,Y,5864,0.0,0.0,gas,231713.0,40.0,49,16.296666666666667,14.246666666666666,37647.11833333333,32199.11333333333,1.8766666666666665,1.8766666666666665,0.0,2.2,14.593333333333334,29.91333333333333,112.8
92064,11,2023,R,Y,13019,0.0,0.0,gas,413947.0,32.0,53,16.39,13.976666666666668,37711.026,31560.592,1.4899999999999998,1.4899999999999998,0.0,2.033333333333333,17.35,34.333333333333336,167.33333333333334
92067,11,2023,R,N,1992,0.0,0.0,gas,212764.0,107.0,56,16.696666666666665,14.586666666666668,37711.026,31997.166666666668,1.4200000000000002,1.4200000000000002,0.0,2.3666666666666667,16.106666666666666,32.596666666666664,172.5
92069,11,2023,R,Y,11156,0.0,0.0,gas,289549.0,26.0,57,15.68,13.44,37679.125,32021.336333333333,1.603333333333333,1.603333333333333,0.0,2.033333333333333,15.05,32.85666666666667,144.76666666666668
92071,11,2023,R,Y,16088,0.0,0.0,gas,390768.0,24.0,59,17.033333333333335,14.836666666666668,37742.82033333333,31319.75233333333,1.6966666666666668,1.6966666666666668,0.0,2.6,17.813333333333333,33.24,135.33333333333334
92075,11,2023,R,N,4392,0.0,0.0,gas,123642.0,28.0,60,16.293333333333333,14.45,37711.026,32186.709,1.4733333333333332,1.4733333333333332,0.0,1.9666666666666663,16.39,31.6,157.56666666666666
92078,11,2023,R,N,15425,0.0,0.0,gas,391166.0,25.0,61,15.526666666666667,13.243333333333334,37679.125,32021.336333333333,1.603333333333333,1.603333333333333,0.0,2.033333333333333,15.05,32.85666666666667,144.76666666666668
92081,11,2023,R,Y,9330,0.0,0.0,gas,208463.0,22.0,62,15.623333333333331,13.606666666666666,37679.125,32082.786666666667,1.2966666666666669,1.2966666666666669,0.0,2.066666666666667,15.626666666666669,31.82333333333333,148.8
92082,11,2023,R,Y,973,0.0,0.0,gas,34812.0,36.0,63,15.043333333333331,13.016666666666667,37647.11833333333,31496.901,1.7533333333333334,1.7533333333333334,0.0,2.433333333333333,9.19,29.28,168.7
92083,11,2023,R,N,9083,0.0,0.0,gas,213831.0,24.0,64,15.6,13.636666666666668,37663.135,32064.80833333333,1.5666666666666669,1.5666666666666669,0.0,2.2,15.023333333333332,30.73,123.16666666666669
92084,11,2023,R,Y,9808,0.0,0.0,gas,249511.0,25.0,65,14.906666666666666,12.74,37663.135,32080.25533333333,1.3833333333333333,1.3833333333333333,0.0,1.7666666666666666,13.423333333333334,31.293333333333333,121.23333333333332
92091,11,2023,R,N,870,0.0,0.0,gas,59067.0,68.0,67,16.62333333333333,14.5,37711.026,31997.166666666668,1.4200000000000002,1.4200000000000002,0.0,2.3666666666666667,16.106666666666666,32.596666666666664,172.5
92101,11,2023,R,Y,2434,0.0,0.0,gas,130203.0,53.0,71,16.253333333333334,14.336666666666666,37774.508,31638.02133333333,1.87,1.87,0.0,1.7333333333333334,17.92,31.97,158.6
92102,11,2023,R,N,11306,0.0,0.0,gas,227446.0,20.0,72,16.073333333333334,14.12,37774.508,31638.02133333333,1.87,1.87,0.0,1.7333333333333334,17.92,31.97,158.6
92103,11,2023,R,Y,11433,0.0,0.0,gas,264322.0,23.0,73,15.72,13.663333333333332,37774.508,31638.02133333333,1.87,1.87,0.0,1.7333333333333334,17.92,31.97,158.6
92104,11,2023,R,N,16284,0.0,0.0,gas,302956.0,19.0,74,15.583333333333334,13.503333333333334,37774.508,31638.02133333333,1.87,1.87,0.0,1.7333333333333334,17.92,31.97,158.6
92105,11,2023,R,N,15730,0.0,0.0,gas,341905.0,22.0,75,15.753333333333334,13.71,37774.508,31638.02133333333,1.87,1.87,0.0,1.7333333333333334,17.92,31.97,158.6
92106,11,2023,R,Y,6577,0.0,0.0,gas,193296.0,29.0,76,16.156666666666666,14.22,37774.508,31638.02133333333,1.87,1.87,0.0,1.7333333333333334,17.92,31.97,158.6
92107,11,2023,R,N,10446,0.0,0.0,gas,239358.0,23.0,77,15.863333333333332,13.85,37774.508,31638.02133333333,1.87,1.87,0.0,1.7333333333333334,17.92,31.97,158.6
92108,11,2023,R,N,5348,0.0,0.0,gas,142639.0,27.0,78,16.363333333333333,14.51,37758.676666666666,31898.11033333333,1.2866666666666666,1.2866666666666666,0.0,2.0,17.546666666666667,32.96,189.56666666666663
92109,11,2023,R,N,16183,0.0,0.0,gas,365209.0,23.0,79,16.506666666666668,14.703333333333337,37758.676666666666,31898.11033333333,1.2866666666666666,1.2866666666666666,0.0,2.0,17.546666666666667,32.96,189.56666666666663
92110,11,2023,R,N,7035,0.0,0.0,gas,193941.0,28.0,80,16.496666666666666,14.676666666666668,37758.676666666666,31898.11033333333,1.2866666666666666,1.2866666666666666,0.0,2.0,17.546666666666667,32.96,189.56666666666663
92111,11,2023,R,Y,11949,0.0,0.0,gas,269625.0,23.0,81,15.913333333333332,13.97,37758.676666666666,31898.11033333333,1.2866666666666666,1.2866666666666666,0.0,2.0,17.546666666666667,32.96,189.56666666666663
92113,11,2023,R,N,10631,0.0,0.0,gas,224401.0,21.0,82,16.163333333333334,14.23,37774.508,31638.02133333333,1.87,1.87,0.0,1.7333333333333334,17.92,31.97,158.6
92114,11,2023,R,N,16119,0.0,0.0,gas,339616.0,21.0,83,16.613333333333333,14.52,37774.508,31563.607333333333,1.57,1.57,0.0,2.1,17.303333333333335,33.42,171.16666666666666
92115,11,2023,R,Y,15529,0.0,0.0,gas,388635.0,25.0,84,16.383333333333333,14.146666666666668,37758.676666666666,31475.771666666667,1.846666666666667,1.846666666666667,0.0,2.5,18.176666666666662,34.10666666666667,144.2
92116,11,2023,R,N,13425,0.0,0.0,gas,252436.0,19.0,85,15.75,13.75,37758.676666666666,31898.11033333333,1.2866666666666666,1.2866666666666666,0.0,2.0,17.546666666666667,32.96,189.56666666666663
92117,11,2023,R,N,16848,0.0,0.0,gas,381379.0,23.0,86,15.886666666666668,13.91,37758.676666666666,31898.11033333333,1.2866666666666666,1.2866666666666666,0.0,2.0,17.546666666666667,32.96,189.56666666666663
92118,11,2023,R,Y,6027,0.0,0.0,gas,179643.0,30.0,87,16.413333333333334,14.776666666666667,37790.314,31773.23633333333,2.053333333333333,2.053333333333333,0.0,2.333333333333333,16.71,33.49333333333333,210.2333333333333
92119,11,2023,R,N,7375,0.0,0.0,gas,179391.0,24.0,88,15.68,13.15,37758.676666666666,31432.93533333333,2.0866666666666664,2.0866666666666664,0.0,2.8666666666666667,17.126666666666665,33.20333333333333,149.53333333333333
92120,11,2023,R,N,9424,0.0,0.0,gas,244720.0,26.0,89,16.586666666666666,14.4,37758.676666666666,31475.771666666667,1.846666666666667,1.846666666666667,0.0,2.5,18.176666666666662,34.10666666666667,144.2
92121,11,2023,R,Y,1094,0.0,0.0,gas,23759.0,22.0,90,16.27,14.286666666666669,37742.82033333333,31987.377,1.1033333333333333,1.1033333333333333,0.0,2.2333333333333334,17.566666666666666,32.39,163.26666666666668
92122,11,2023,R,N,9050,0.0,0.0,gas,304532.0,34.0,91,16.156666666666666,14.116666666666667,37742.82033333333,31987.377,1.1033333333333333,1.1033333333333333,0.0,2.2333333333333334,17.566666666666666,32.39,163.26666666666668
92123,11,2023,R,Y,9225,0.0,0.0,gas,205508.0,22.0,92,15.716666666666669,13.73,37758.676666666666,31898.11033333333,1.2866666666666666,1.2866666666666666,0.0,2.0,17.546666666666667,32.96,189.56666666666663
92124,11,2023,R,N,7308,0.0,0.0,gas,164004.0,22.0,93,16.25,13.98,37758.676666666666,31475.771666666667,1.846666666666667,1.846666666666667,0.0,2.5,18.176666666666662,34.10666666666667,144.2
92126,11,2023,R,Y,20281,0.0,0.0,gas,416226.0,21.0,94,16.616666666666667,14.376666666666669,37726.93666666667,31793.502333333334,1.4600000000000002,1.4600000000000002,0.0,2.533333333333333,17.14,31.64,126.06666666666666
92127,11,2023,R,N,14019,0.0,0.0,gas,427907.0,31.0,95,16.163333333333334,13.923333333333334,37711.026,31997.166666666668,1.4200000000000002,1.4200000000000002,0.0,2.3666666666666667,16.106666666666666,32.596666666666664,172.5
92128,11,2023,R,Y,18708,0.0,0.0,gas,403644.0,22.0,96,16.146666666666665,13.673333333333334,37711.026,31560.592,1.4899999999999998,1.4899999999999998,0.0,2.033333333333333,17.35,34.333333333333336,167.33333333333334
92129,11,2023,R,N,15769,0.0,0.0,gas,321875.0,20.0,97,16.37666666666667,14.056666666666668,37726.93666666667,31793.502333333334,1.4600000000000002,1.4600000000000002,0.0,2.533333333333333,17.14,31.64,126.06666666666666
92130,11,2023,R,N,20064,0.0,0.0,gas,558010.0,28.0,98,16.433333333333334,14.53,37726.93666666667,31954.112666666668,1.4733333333333334,1.4733333333333334,0.0,2.1333333333333333,16.89,30.92,151.26666666666668
92131,11,2023,R,Y,12106,0.0,0.0,gas,289036.0,24.0,99,16.153333333333332,13.753333333333334,37742.82033333333,31676.49766666667,1.9766666666666663,1.9766666666666663,0.0,2.8,17.990000000000002,32.87,133.1
92139,11,2023,R,N,7990,0.0,0.0,gas,178668.0,22.0,104,17.16,15.266666666666667,37790.314,31691.264333333333,2.063333333333333,2.063333333333333,0.0,2.333333333333333,16.02,32.666666666666664,177.16666666666666
92154,11,2023,R,Y,18590,0.0,0.0,gas,382208.0,21.0,108,16.706666666666667,14.566666666666666,37806.09333333334,31727.389000000003,1.91,1.91,0.0,2.6,15.833333333333334,29.686666666666667,161.73333333333332
92173,11,2023,R,N,5625,0.0,0.0,gas,103414.0,18.0,111,16.616666666666667,14.903333333333334,37806.09333333334,31837.126333333334,1.9066666666666667,1.9066666666666667,0.0,2.333333333333333,16.706666666666667,31.56,191.13333333333333
91901,12,2023,R,Y,2153,0.0,0.0,gas,89054.0,41.0,0,12.893548387096772,10.577419354838709,36117.05225806452,28588.057096774195,1.3774193548387097,1.3774193548387097,0.0,2.225806451612903,12.27741935483871,27.63225806451613,141.80645161290323
91902,12,2023,R,N,4983,0.0,0.0,gas,201440.0,40.0,1,14.716129032258063,13.067741935483872,36158.06096774194,29364.050000000003,1.3580645161290323,1.3580645161290323,0.0,1.8064516129032255,13.69032258064516,28.241935483870968,139.5483870967742
91910,12,2023,R,Y,20012,0.0,0.0,gas,584118.0,29.0,4,14.22258064516129,12.583870967741936,36158.06096774194,29479.32129032258,1.3225806451612905,1.3225806451612905,0.0,2.0,15.577419354838709,30.92258064516129,130.3548387096774
91911,12,2023,R,Y,16363,0.0,0.0,gas,520164.0,32.0,5,14.16451612903226,12.470967741935484,36178.51129032258,29311.582903225804,1.032258064516129,1.032258064516129,0.0,1.967741935483871,15.24516129032258,28.548387096774192,143.38709677419354
91913,12,2023,R,N,17494,0.0,0.0,gas,457867.0,26.0,6,14.21935483870968,12.474193548387095,36158.06096774194,29364.050000000003,1.3580645161290323,1.3580645161290323,0.0,1.8064516129032255,13.69032258064516,28.241935483870968,139.5483870967742
91914,12,2023,R,N,4967,0.0,0.0,gas,177961.0,36.0,7,13.748387096774191,11.887096774193548,36158.06096774194,29364.050000000003,1.3580645161290323,1.3580645161290323,0.0,1.8064516129032255,13.69032258064516,28.241935483870968,139.5483870967742
91915,12,2023,R,Y,10348,0.0,0.0,gas,291429.0,28.0,8,14.04516129032258,12.261290322580646,36158.06096774194,29364.050000000003,1.3580645161290323,1.3580645161290323,0.0,1.8064516129032255,13.69032258064516,28.241935483870968,139.5483870967742
91932,12,2023,R,N,7710,0.0,0.0,gas,194894.0,25.0,12,14.59032258064516,12.996774193548386,36178.51129032258,29311.582903225804,1.032258064516129,1.032258064516129,0.0,1.967741935483871,15.24516129032258,28.548387096774192,143.38709677419354
91935,12,2023,R,N,203,0.0,0.0,gas,15376.0,76.0,14,13.193548387096774,11.112903225806452,36137.57387096775,28642.537741935485,1.4451612903225808,1.4451612903225808,0.0,2.225806451612903,11.693548387096774,25.370967741935484,171.25806451612902
91941,12,2023,R,N,10376,0.0,0.0,gas,404716.0,39.0,15,14.083870967741936,12.33548387096774,36117.05225806452,29338.499677419357,1.6580645161290322,1.6580645161290322,0.0,2.3548387096774195,12.974193548387095,25.72258064516129,126.64516129032258
91942,12,2023,R,N,10287,0.0,0.0,gas,359042.0,35.0,16,13.448387096774193,11.670967741935485,36117.05225806452,29392.770967741937,1.841935483870968,1.841935483870968,0.0,2.096774193548387,14.69032258064516,27.93870967741936,115.06451612903226
91945,12,2023,R,N,7416,0.0,0.0,gas,210911.0,28.0,17,13.938709677419356,12.15483870967742,36137.57387096775,29360.63129032258,1.2516129032258063,1.2516129032258063,0.0,1.903225806451613,14.248387096774191,28.161290322580644,116.83870967741936
91950,12,2023,R,Y,11092,0.0,0.0,gas,289209.0,26.0,19,14.303225806451612,12.687096774193549,36158.06096774194,29479.32129032258,1.3225806451612905,1.3225806451612905,0.0,2.0,15.577419354838709,30.92258064516129,130.3548387096774
91977,12,2023,R,N,14684,0.0,0.0,gas,460378.0,31.0,22,14.183870967741935,12.35483870967742,36137.57387096775,29184.385806451613,1.474193548387097,1.474193548387097,0.0,2.129032258064516,12.922580645161291,26.654838709677417,151.51612903225808
91978,12,2023,R,N,2254,0.0,0.0,gas,71671.0,32.0,23,13.85483870967742,11.95483870967742,36137.57387096775,29184.385806451613,1.474193548387097,1.474193548387097,0.0,2.129032258064516,12.922580645161291,26.654838709677417,151.51612903225808
92003,12,2023,R,N,263,0.0,0.0,gas,11844.0,45.0,25,13.69032258064516,12.229032258064516,35972.39258064516,29336.32290322581,1.8580645161290323,1.8580645161290323,0.0,2.4516129032258065,10.361290322580643,23.66774193548387,97.83870967741936
92004,12,2023,R,Y,281,0.0,0.0,gas,11646.0,41.0,26,15.47741935483871,12.45483870967742,35993.166774193545,29891.0735483871,0.2419354838709677,0.2419354838709677,0.0,0.3870967741935484,14.28064516129032,22.870967741935484,276.51612903225805
92007,12,2023,R,N,3901,0.0,0.0,gas,124017.0,32.0,27,14.312903225806451,12.67741935483871,36055.27161290323,29383.629032258064,1.3548387096774193,1.3548387096774193,0.0,2.096774193548387,14.98709677419355,29.27741935483871,116.41935483870968
92008,12,2023,R,N,9503,0.0,0.0,gas,339957.0,36.0,28,13.893548387096772,12.374193548387098,36013.905806451614,29475.261612903225,1.729032258064516,1.729032258064516,0.0,2.290322580645161,13.448387096774193,26.75483870967742,131.03225806451613
92009,12,2023,R,N,14879,0.0,0.0,gas,643255.0,43.0,29,13.577419354838709,11.912903225806453,36034.60741935484,29475.903548387098,1.493548387096774,1.493548387096774,0.0,2.0,13.90967741935484,27.306451612903224,157.1290322580645
92010,12,2023,R,N,6301,0.0,0.0,gas,186312.0,30.0,30,13.858064516129032,12.351612903225806,36013.905806451614,29475.261612903225,1.729032258064516,1.729032258064516,0.0,2.290322580645161,13.448387096774193,26.75483870967742,131.03225806451613
92011,12,2023,R,N,8547,0.0,0.0,gas,311035.0,36.0,31,13.82258064516129,12.209677419354838,36034.60741935484,29475.903548387098,1.493548387096774,1.493548387096774,0.0,2.0,13.90967741935484,27.306451612903224,157.1290322580645
92014,12,2023,R,N,5152,0.0,0.0,gas,248881.0,48.0,32,14.448387096774193,12.76774193548387,36075.90483870968,29045.907096774197,1.4225806451612903,1.4225806451612903,0.0,2.0,15.961290322580645,29.345161290322583,107.12903225806453
92019,12,2023,R,N,11431,0.0,0.0,gas,464051.0,41.0,33,14.319354838709677,12.63548387096774,36117.05225806452,29338.499677419357,1.6580645161290322,1.6580645161290322,0.0,2.3548387096774195,12.974193548387095,25.72258064516129,126.64516129032258
92020,12,2023,R,N,13322,0.0,0.0,gas,574571.0,43.0,34,14.396774193548389,12.74516129032258,36117.05225806452,29338.499677419357,1.6580645161290322,1.6580645161290322,0.0,2.3548387096774195,12.974193548387095,25.72258064516129,126.64516129032258
92021,12,2023,R,N,14227,0.0,0.0,gas,552382.0,39.0,35,13.793548387096775,12.096774193548388,36096.49580645162,29097.807741935485,1.461290322580645,1.461290322580645,0.0,2.064516129032258,11.583870967741936,24.62903225806452,176.83870967741936
92024,12,2023,R,Y,15838,0.0,0.0,gas,654877.0,41.0,36,13.787096774193548,12.174193548387096,36034.60741935484,29475.903548387098,1.493548387096774,1.493548387096774,0.0,2.0,13.90967741935484,27.306451612903224,157.1290322580645
92025,12,2023,R,Y,11017,0.0,0.0,gas,393557.0,36.0,37,13.951612903225806,12.206451612903225,36034.60741935484,29151.86,1.032258064516129,1.032258064516129,0.0,2.032258064516129,13.63548387096774,28.30967741935484,127.29032258064515
92026,12,2023,R,Y,10192,0.0,0.0,gas,368982.0,36.0,38,12.66451612903226,10.680645161290323,35993.166774193545,28844.255161290323,1.835483870967742,1.835483870967742,0.0,2.7419354838709675,11.041935483870969,25.81290322580645,117.09677419354838
92027,12,2023,R,Y,12626,0.0,0.0,gas,449972.0,36.0,39,11.896774193548389,9.406451612903227,36013.905806451614,28195.981612903222,1.9935483870967745,1.9935483870967745,0.0,2.7096774193548385,13.325806451612904,29.77741935483871,91.35483870967742
92028,12,2023,R,N,9485,0.0,0.0,gas,356106.0,38.0,40,13.983870967741936,12.287096774193548,35951.579032258065,29040.346451612902,1.570967741935484,1.570967741935484,0.0,1.8064516129032255,8.603225806451613,23.11935483870968,107.74193548387096
92029,12,2023,R,N,5831,0.0,0.0,gas,256127.0,44.0,41,12.941935483870967,10.964516129032257,36034.60741935484,29151.86,1.032258064516129,1.032258064516129,0.0,2.032258064516129,13.63548387096774,28.30967741935484,127.29032258064515
92037,12,2023,R,Y,13840,0.0,0.0,gas,672753.0,49.0,43,14.303225806451612,12.706451612903225,36096.49580645162,29462.196129032254,1.9451612903225808,1.9451612903225808,0.0,1.870967741935484,15.95483870967742,29.751612903225805,131.3548387096774
92040,12,2023,R,N,8831,0.0,0.0,gas,340665.0,39.0,44,12.470967741935484,10.28064516129032,36075.90483870968,29087.33709677419,1.3096774193548388,1.3096774193548388,0.0,2.193548387096774,11.74516129032258,28.68064516129032,131.48387096774192
92054,12,2023,R,Y,11253,0.0,0.0,gas,396900.0,35.0,45,14.13225806451613,12.577419354838709,35993.166774193545,29357.24258064516,1.6129032258064515,1.6129032258064515,0.0,2.064516129032258,14.161290322580646,26.9,108.38709677419357
92056,12,2023,R,N,18464,0.0,0.0,gas,582824.0,32.0,47,13.23225806451613,11.66451612903226,35993.166774193545,29467.16516129032,1.8064516129032255,1.8064516129032255,0.0,2.3870967741935485,13.138709677419357,26.90322580645161,99.93548387096774
92057,12,2023,R,N,17804,0.0,0.0,gas,582767.0,33.0,48,13.80967741935484,12.325806451612904,35972.39258064516,29324.740645161288,1.9903225806451612,1.9903225806451612,0.0,2.548387096774193,12.361290322580643,25.616129032258065,131.5806451612903
92058,12,2023,R,Y,5870,0.0,0.0,gas,309501.0,53.0,49,13.50967741935484,11.951612903225806,35972.39258064516,29324.740645161288,1.9903225806451612,1.9903225806451612,0.0,2.548387096774193,12.361290322580643,25.616129032258065,131.5806451612903
92064,12,2023,R,Y,13067,0.0,0.0,gas,627045.0,48.0,53,13.593548387096773,11.616129032258064,36055.27161290323,29216.861612903223,0.9161290322580644,0.9161290322580644,0.0,1.967741935483871,14.15483870967742,28.10322580645161,100.41935483870968
92067,12,2023,R,N,1999,0.0,0.0,gas,289974.0,145.0,56,14.048387096774194,12.251612903225809,36055.27161290323,29203.750322580647,1.5774193548387097,1.5774193548387097,0.0,2.225806451612903,14.935483870967742,29.164516129032258,93.87096774193547
92069,12,2023,R,Y,11173,0.0,0.0,gas,406244.0,36.0,57,13.170967741935485,11.383870967741936,36013.905806451614,29287.85387096774,1.4129032258064516,1.4129032258064516,0.0,2.3225806451612905,12.74516129032258,27.783870967741933,134.70967741935485
92071,12,2023,R,Y,16101,0.0,0.0,gas,559262.0,35.0,59,14.216129032258063,12.619354838709675,36096.49580645162,29371.728064516126,1.7225806451612906,1.7225806451612906,0.0,2.225806451612903,13.525806451612905,26.12258064516129,139.29032258064515
92075,12,2023,R,N,4395,0.0,0.0,gas,170212.0,39.0,60,14.241935483870968,12.587096774193547,36055.27161290323,29383.629032258064,1.3548387096774193,1.3548387096774193,0.0,2.096774193548387,14.98709677419355,29.27741935483871,116.41935483870968
92078,12,2023,R,N,15416,0.0,0.0,gas,566562.0,37.0,61,13.0,11.2,36013.905806451614,29287.85387096774,1.4129032258064516,1.4129032258064516,0.0,2.3225806451612905,12.74516129032258,27.783870967741933,134.70967741935485
92081,12,2023,R,N,9326,0.0,0.0,gas,298978.0,32.0,62,13.3,11.65483870967742,36013.905806451614,29475.261612903225,1.729032258064516,1.729032258064516,0.0,2.290322580645161,13.448387096774193,26.75483870967742,131.03225806451613
92082,12,2023,R,Y,987,0.0,0.0,gas,54206.0,55.0,63,12.75483870967742,10.94516129032258,35972.39258064516,29137.35225806452,1.3548387096774193,1.3548387096774193,0.0,2.225806451612903,7.958064516129032,24.787096774193547,162.5483870967742
92083,12,2023,R,N,9106,0.0,0.0,gas,269716.0,30.0,64,13.161290322580646,11.561290322580644,35993.166774193545,29467.16516129032,1.8064516129032255,1.8064516129032255,0.0,2.3870967741935485,13.138709677419357,26.90322580645161,99.93548387096774
92084,12,2023,R,Y,9827,0.0,0.0,gas,343908.0,35.0,65,12.538709677419355,10.74516129032258,35993.166774193545,29336.524193548383,1.8322580645161293,1.8322580645161293,0.0,2.5161290322580645,11.30967741935484,26.187096774193545,115.48387096774194
92091,12,2023,R,N,870,0.0,0.0,gas,80696.0,93.0,67,13.993548387096777,12.158064516129032,36055.27161290323,29203.750322580647,1.5774193548387097,1.5774193548387097,0.0,2.225806451612903,14.935483870967742,29.164516129032258,93.87096774193547
92101,12,2023,R,Y,2438,0.0,0.0,gas,151654.0,62.0,71,14.22258064516129,12.380645161290325,36137.57387096775,29526.614193548387,1.5935483870967742,1.5935483870967742,0.0,1.6774193548387095,16.441935483870967,29.59032258064516,90.87096774193547
92102,12,2023,R,N,11328,0.0,0.0,gas,277774.0,25.0,72,14.035483870967743,12.16451612903226,36137.57387096775,29526.614193548387,1.5935483870967742,1.5935483870967742,0.0,1.6774193548387095,16.441935483870967,29.59032258064516,90.87096774193547
92103,12,2023,R,Y,11428,0.0,0.0,gas,341587.0,30.0,73,13.667741935483871,11.7,36137.57387096775,29526.614193548387,1.5935483870967742,1.5935483870967742,0.0,1.6774193548387095,16.441935483870967,29.59032258064516,90.87096774193547
92104,12,2023,R,N,16270,0.0,0.0,gas,378908.0,23.0,74,13.538709677419355,11.548387096774194,36137.57387096775,29526.614193548387,1.5935483870967742,1.5935483870967742,0.0,1.6774193548387095,16.441935483870967,29.59032258064516,90.87096774193547
92105,12,2023,R,N,15729,0.0,0.0,gas,410536.0,26.0,75,13.72258064516129,11.761290322580646,36137.57387096775,29526.614193548387,1.5935483870967742,1.5935483870967742,0.0,1.6774193548387095,16.441935483870967,29.59032258064516,90.87096774193547
92106,12,2023,R,Y,6589,0.0,0.0,gas,262839.0,40.0,76,14.12258064516129,12.261290322580646,36137.57387096775,29526.614193548387,1.5935483870967742,1.5935483870967742,0.0,1.6774193548387095,16.441935483870967,29.59032258064516,90.87096774193547
92107,12,2023,R,N,10454,0.0,0.0,gas,304994.0,29.0,77,13.832258064516129,11.893548387096772,36137.57387096775,29526.614193548387,1.5935483870967742,1.5935483870967742,0.0,1.6774193548387095,16.441935483870967,29.59032258064516,90.87096774193547
92108,12,2023,R,N,5345,0.0,0.0,gas,166497.0,31.0,78,14.170967741935485,12.609677419354838,36117.05225806452,29629.196129032254,2.2161290322580647,2.2161290322580647,0.0,1.7741935483870968,15.961290322580645,29.870967741935484,160.6451612903226
92109,12,2023,R,N,16169,0.0,0.0,gas,446727.0,28.0,79,14.312903225806451,12.8,36117.05225806452,29629.196129032254,2.2161290322580647,2.2161290322580647,0.0,1.7741935483870968,15.961290322580645,29.870967741935484,160.6451612903226
92110,12,2023,R,N,7025,0.0,0.0,gas,240750.0,34.0,80,14.306451612903226,12.761290322580646,36117.05225806452,29629.196129032254,2.2161290322580647,2.2161290322580647,0.0,1.7741935483870968,15.961290322580645,29.870967741935484,160.6451612903226
92111,12,2023,R,Y,11952,0.0,0.0,gas,352155.0,29.0,81,13.71935483870968,12.04516129032258,36117.05225806452,29629.196129032254,2.2161290322580647,2.2161290322580647,0.0,1.7741935483870968,15.961290322580645,29.870967741935484,160.6451612903226
92113,12,2023,R,N,10634,0.0,0.0,gas,263347.0,25.0,82,14.13225806451613,12.270967741935484,36137.57387096775,29526.614193548387,1.5935483870967742,1.5935483870967742,0.0,1.6774193548387095,16.441935483870967,29.59032258064516,90.87096774193547
92114,12,2023,R,N,16080,0.0,0.0,gas,451025.0,28.0,83,14.025806451612905,12.264516129032256,36137.57387096775,29360.63129032258,1.2516129032258063,1.2516129032258063,0.0,1.903225806451613,14.248387096774191,28.161290322580644,116.83870967741936
92115,12,2023,R,Y,15487,0.0,0.0,gas,486490.0,31.0,84,13.66451612903226,11.935483870967742,36117.05225806452,29392.770967741937,1.841935483870968,1.841935483870968,0.0,2.096774193548387,14.69032258064516,27.93870967741936,115.06451612903226
92116,12,2023,R,N,13456,0.0,0.0,gas,327425.0,24.0,85,13.54516129032258,11.825806451612904,36117.05225806452,29629.196129032254,2.2161290322580647,2.2161290322580647,0.0,1.7741935483870968,15.961290322580645,29.870967741935484,160.6451612903226
92117,12,2023,R,N,16863,0.0,0.0,gas,501427.0,30.0,86,13.7,11.993548387096777,36117.05225806452,29629.196129032254,2.2161290322580647,2.2161290322580647,0.0,1.7741935483870968,15.961290322580645,29.870967741935484,160.6451612903226
